zip,type,primary_city,state,county,latitude,longitude
47426,PO BOX,Clear Creek,IN,Monroe County,39.09,-86.47
47427,STANDARD,Coal City,IN,Owen County,39.24,-86.98
47429,STANDARD,Ellettsville,IN,Monroe County,39.23,-86.62
47430,PO BOX,Fort Ritner,IN,Lawrence County,38.77,-86.28
47431,STANDARD,Freedom,IN,Owen County,39.24,-86.9
47432,STANDARD,French Lick,IN,Orange County,38.54,-86.62
47433,STANDARD,Gosport,IN,Owen County,39.35,-86.66
47434,PO BOX,Harrodsburg,IN,Monroe County,39.01,-86.55
47435,PO BOX,Helmsburg,IN,Brown County,39.28,-86.3
47436,STANDARD,Heltonville,IN,Lawrence County,38.95,-86.39
47437,PO BOX,Huron,IN,Lawrence County,38.71,-86.68
47438,STANDARD,Jasonville,IN,Greene County,39.16,-87.19
47439,PO BOX,Koleen,IN,Greene County,39.03,-86.85
47441,STANDARD,Linton,IN,Greene County,39.03,-87.15
47443,STANDARD,Lyons,IN,Greene County,38.98,-87.08
47445,PO BOX,Midland,IN,Greene County,39.09,-87.16
47446,STANDARD,Mitchell,IN,Lawrence County,38.73,-86.47
47448,STANDARD,Nashville,IN,Brown County,39.2,-86.23
47449,STANDARD,Newberry,IN,Greene County,38.92,-87.01
47451,STANDARD,Oolitic,IN,Lawrence County,38.89,-86.52
47452,STANDARD,Orleans,IN,Orange County,38.66,-86.45
47453,STANDARD,Owensburg,IN,Greene County,38.94,-86.78
47454,STANDARD,Paoli,IN,Orange County,38.55,-86.46
47455,PO BOX,Patricksburg,IN,Owen County,39.32,-86.96
47456,STANDARD,Quincy,IN,Owen County,39.47,-86.69
47457,PO BOX,Scotland,IN,Greene County,38.91,-86.9
47458,PO BOX,Smithville,IN,Monroe County,39.07,-86.51
47459,STANDARD,Solsberry,IN,Greene County,39.12,-86.75
47460,STANDARD,Spencer,IN,Owen County,39.28,-86.76
47462,STANDARD,Springville,IN,Lawrence County,38.94,-86.62
47463,PO BOX,Stanford,IN,Monroe County,39.1,-86.6
47464,PO BOX,Stinesville,IN,Monroe County,39.3,-86.65
47465,STANDARD,Switz City,IN,Greene County,39.03,-87.05
47467,PO BOX,Tunnelton,IN,Lawrence County,38.77,-86.34
47468,STANDARD,Unionville,IN,Monroe County,39.25,-86.41
47469,STANDARD,West Baden Springs,IN,Orange County,38.56,-86.61
47470,STANDARD,Williams,IN,Lawrence County,38.77,-86.62
47471,STANDARD,Worthington,IN,Greene County,39.11,-86.97
47490,UNIQUE,Bloomington,IN,Monroe County,39.09,-86.46
47501,STANDARD,Washington,IN,Daviess County,38.65,-87.17
47512,STANDARD,Bicknell,IN,Knox County,38.77,-87.3
47513,STANDARD,Birdseye,IN,Dubois County,38.31,-86.69
47514,STANDARD,Branchville,IN,Perry County,38.16,-86.58
47515,STANDARD,Bristow,IN,Perry County,38.13,-86.71
47516,STANDARD,Bruceville,IN,Knox County,38.75,-87.41
47519,STANDARD,Cannelburg,IN,Daviess County,38.66,-86.99
47520,STANDARD,Cannelton,IN,Perry County,37.91,-86.73
47521,STANDARD,Celestine,IN,Dubois County,38.38,-86.78
47522,STANDARD,Crane,IN,Martin County,38.89,-86.9
47523,STANDARD,Dale,IN,Spencer County,38.16,-86.98
47524,STANDARD,Decker,IN,Knox County,38.51,-87.52
47525,STANDARD,Derby,IN,Perry County,38.03,-86.53
47527,STANDARD,Dubois,IN,Dubois County,38.45,-86.8
47528,STANDARD,Edwardsport,IN,Knox County,38.81,-87.25
47529,STANDARD,Elnora,IN,Daviess County,38.87,-87.08
47531,STANDARD,Evanston,IN,Spencer County,38.02,-86.83
47532,STANDARD,Ferdinand,IN,Dubois County,38.22,-86.86
47535,PO BOX,Freelandville,IN,Knox County,38.87,-87.31
47536,PO BOX,Fulda,IN,Spencer County,38.11,-86.84
47537,STANDARD,Gentryville,IN,Spencer County,38.1,-87.03
47541,STANDARD,Holland,IN,Dubois County,38.24,-87.03
47542,STANDARD,Huntingburg,IN,Dubois County,38.29,-86.95
47545,PO BOX,Ireland,IN,Dubois County,38.41,-87
47546,STANDARD,Jasper,IN,Dubois County,38.39,-86.93
47547,PO BOX,Jasper,IN,Dubois County,38.39,-86.93
47549,UNIQUE,Jasper,IN,Dubois County,38.39,-86.93
47550,STANDARD,Lamar,IN,Spencer County,38.04,-86.96
47551,STANDARD,Leopold,IN,Perry County,38.1,-86.58
47552,STANDARD,Lincoln City,IN,Spencer County,38.12,-86.98
47553,STANDARD,Loogootee,IN,Martin County,38.67,-86.91
47556,PO BOX,Mariah Hill,IN,Spencer County,38.13,-86.84
47557,STANDARD,Monroe City,IN,Knox County,38.61,-87.35
47558,STANDARD,Montgomery,IN,Daviess County,38.66,-87.04
47561,STANDARD,Oaktown,IN,Knox County,38.87,-87.44
47562,STANDARD,Odon,IN,Daviess County,38.84,-86.98
47564,STANDARD,Otwell,IN,Pike County,38.48,-87.1
47567,STANDARD,Petersburg,IN,Pike County,38.49,-87.28
47568,STANDARD,Plainville,IN,Daviess County,38.8,-87.15
47573,STANDARD,Ragsdale,IN,Knox County,38.75,-87.32
47574,STANDARD,Rome,IN,Perry County,37.93,-86.52
47575,STANDARD,Saint Anthony,IN,Dubois County,38.33,-86.82
47576,STANDARD,Saint Croix,IN,Perry County,38.18,-86.62
47577,STANDARD,Saint Meinrad,IN,Spencer County,38.15,-86.81
47578,STANDARD,Sandborn,IN,Knox County,38.89,-87.18
47579,STANDARD,Santa Claus,IN,Spencer County,38.11,-86.92
47580,STANDARD,Schnellville,IN,Dubois County,38.36,-86.77
47581,STANDARD,Shoals,IN,Martin County,38.66,-86.79
47584,PO BOX,Spurgeon,IN,Pike County,38.26,-87.26
47585,STANDARD,Stendal,IN,Pike County,38.27,-87.12
47586,STANDARD,Tell City,IN,Perry County,37.94,-86.75
47588,STANDARD,Troy,IN,Perry County,38,-86.81
47590,STANDARD,Velpen,IN,Pike County,38.37,-87.1
47591,STANDARD,Vincennes,IN,Knox County,38.67,-87.51
47596,PO BOX,Westphalia,IN,Knox County,38.86,-87.23
47597,STANDARD,Wheatland,IN,Knox County,38.66,-87.3
47598,STANDARD,Winslow,IN,Pike County,38.38,-87.21
47601,STANDARD,Boonville,IN,Warrick County,38.04,-87.27
47610,STANDARD,Chandler,IN,Warrick County,38.04,-87.36
47611,STANDARD,Chrisney,IN,Spencer County,38.01,-87.03
47612,STANDARD,Cynthiana,IN,Posey County,38.18,-87.7
47613,STANDARD,Elberfeld,IN,Warrick County,38.16,-87.44
47614,PO BOX,Folsomville,IN,Warrick County,38.14,-87.16
47615,STANDARD,Grandview,IN,Spencer County,37.93,-86.98
47616,STANDARD,Griffin,IN,Posey County,38.2,-87.91
47617,PO BOX,Hatfield,IN,Spencer County,37.9,-87.22
47618,PO BOX,Inglefield,IN,Vanderburgh County,38.09,-87.57
47619,STANDARD,Lynnville,IN,Warrick County,38.19,-87.31
47620,STANDARD,Mount Vernon,IN,Posey County,37.93,-87.89
47629,PO BOX,Newburgh,IN,Warrick County,37.95,-87.35
47630,STANDARD,Newburgh,IN,Warrick County,37.95,-87.35
47631,STANDARD,New Harmony,IN,Posey County,38.12,-87.93
47633,STANDARD,Poseyville,IN,Posey County,38.17,-87.78
47634,STANDARD,Richland,IN,Spencer County,37.91,-87.2
47635,STANDARD,Rockport,IN,Spencer County,37.88,-87.05
47637,STANDARD,Tennyson,IN,Warrick County,38.08,-87.11
47638,STANDARD,Wadesville,IN,Posey County,38.07,-87.77
47639,STANDARD,Haubstadt,IN,Gibson County,38.2,-87.57
47640,STANDARD,Hazleton,IN,Gibson County,38.48,-87.54
47647,STANDARD,Buckskin,IN,Gibson County,38.22,-87.43
47648,STANDARD,Fort Branch,IN,Gibson County,38.24,-87.57
47649,STANDARD,Francisco,IN,Gibson County,38.33,-87.44
47654,PO BOX,Mackey,IN,Gibson County,38.25,-87.39
47660,STANDARD,Oakland City,IN,Gibson County,38.34,-87.34
47665,STANDARD,Owensville,IN,Gibson County,38.27,-87.69
47666,STANDARD,Patoka,IN,Gibson County,38.4,-87.58
47670,STANDARD,Princeton,IN,Gibson County,38.35,-87.56
47683,PO BOX,Somerville,IN,Gibson County,38.28,-87.38
47701,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47702,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47703,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47704,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47705,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47706,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47708,STANDARD,Evansville,IN,Vanderburgh County,37.97,-87.57
47710,STANDARD,Evansville,IN,Vanderburgh County,38.03,-87.58
47711,STANDARD,Evansville,IN,Vanderburgh County,37.98,-87.54
47712,STANDARD,Evansville,IN,Vanderburgh County,37.93,-87.67
47713,STANDARD,Evansville,IN,Vanderburgh County,37.95,-87.56
47714,STANDARD,Evansville,IN,Vanderburgh County,37.96,-87.52
47715,STANDARD,Evansville,IN,Vanderburgh County,37.97,-87.48
47716,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47719,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47720,STANDARD,Evansville,IN,Vanderburgh County,38.06,-87.64
47721,UNIQUE,Evansville,IN,Vanderburgh County,37.98,-87.54
47722,UNIQUE,Evansville,IN,Vanderburgh County,37.98,-87.54
47724,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47725,STANDARD,Evansville,IN,Vanderburgh County,38.11,-87.52
47727,UNIQUE,Evansville,IN,Vanderburgh County,38.08,-87.52
47728,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47730,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47731,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47732,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47733,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47734,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47735,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47736,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47737,PO BOX,Evansville,IN,Vanderburgh County,37.98,-87.54
47739,UNIQUE,Evansville,IN,Vanderburgh County,38.02,-87.57
47740,UNIQUE,Evansville,IN,Vanderburgh County,37.98,-87.54
47741,UNIQUE,Evansville,IN,Vanderburgh County,37.97,-87.56
47744,UNIQUE,Evansville,IN,Vanderburgh County,37.91,-87.64
47747,UNIQUE,Evansville,IN,Vanderburgh County,37.98,-87.54
47750,UNIQUE,Evansville,IN,Vanderburgh County,37.98,-87.54
47801,PO BOX,Terre Haute,IN,Vigo County,39.47,-87.38
47802,STANDARD,Terre Haute,IN,Vigo County,39.35,-87.41
47803,STANDARD,Terre Haute,IN,Vigo County,39.47,-87.38
47804,STANDARD,Terre Haute,IN,Vigo County,39.5,-87.39
47805,STANDARD,Terre Haute,IN,Vigo County,39.55,-87.33
47807,STANDARD,Terre Haute,IN,Vigo County,39.47,-87.4
47808,PO BOX,Terre Haute,IN,Vigo County,39.47,-87.38
47809,UNIQUE,Terre Haute,IN,Vigo County,39.47,-87.41
47811,UNIQUE,Terre Haute,IN,Vigo County,39.47,-87.38
47812,UNIQUE,Terre Haute,IN,Vigo County,39.47,-87.38
47830,PO BOX,Bellmore,IN,Parke County,39.75,-87.06
47831,PO BOX,Blanford,IN,Vermillion County,39.65,-87.46
47832,STANDARD,Bloomingdale,IN,Parke County,39.83,-87.24
47833,STANDARD,Bowling Green,IN,Owen County,39.38,-86.99
47834,STANDARD,Brazil,IN,Clay County,39.52,-87.12
47836,PO BOX,Bridgeton,IN,Parke County,39.65,-87.18
47837,STANDARD,Carbon,IN,Clay County,39.59,-87.1
47838,STANDARD,Carlisle,IN,Sullivan County,38.96,-87.4
47840,STANDARD,Centerpoint,IN,Clay County,39.37,-87.09
47841,STANDARD,Clay City,IN,Clay County,39.27,-87.11
47842,STANDARD,Clinton,IN,Vermillion County,39.66,-87.4
47845,PO BOX,Coalmont,IN,Clay County,39.2,-87.18
47846,STANDARD,Cory,IN,Clay County,39.33,-87.2
47847,STANDARD,Dana,IN,Vermillion County,39.8,-87.49
47848,STANDARD,Dugger,IN,Sullivan County,39.06,-87.26
47849,STANDARD,Fairbanks,IN,Sullivan County,39.2,-87.53
47850,STANDARD,Farmersburg,IN,Sullivan County,39.25,-87.38
47851,PO BOX,Fontanet,IN,Vigo County,39.57,-87.24
47852,PO BOX,Graysville,IN,Sullivan County,39.11,-87.42
47853,PO BOX,Harmony,IN,Clay County,39.54,-87.07
47854,STANDARD,Hillsdale,IN,Vermillion County,39.76,-87.4
47855,PO BOX,Hymera,IN,Sullivan County,39.19,-87.3
47856,PO BOX,Judson,IN,Parke County,39.81,-87.13
47857,PO BOX,Knightsville,IN,Clay County,39.52,-87.09
47858,STANDARD,Lewis,IN,Clay County,39.28,-87.26
47859,STANDARD,Marshall,IN,Parke County,39.84,-87.18
47860,PO BOX,Mecca,IN,Parke County,39.72,-87.33
47861,STANDARD,Merom,IN,Sullivan County,39.05,-87.56
47862,STANDARD,Montezuma,IN,Parke County,39.79,-87.36
47863,PO BOX,New Goshen,IN,Vigo County,39.58,-87.46
47864,STANDARD,Sullivan,IN,Sullivan County,39.11,-87.42
47865,PO BOX,Paxton,IN,Sullivan County,39.02,-87.39
47866,STANDARD,Pimento,IN,Vigo County,39.28,-87.36
47868,STANDARD,Poland,IN,Owen County,39.45,-86.97
47869,PO BOX,Prairie Creek,IN,Vigo County,39.27,-87.5
47870,PO BOX,Prairieton,IN,Vigo County,39.36,-87.49
47871,PO BOX,Riley,IN,Vigo County,39.39,-87.3
47872,STANDARD,Rockville,IN,Parke County,39.76,-87.23
47874,STANDARD,Rosedale,IN,Parke County,39.62,-87.28
47875,PO BOX,Saint Bernice,IN,Vermillion County,39.79,-87.45
47876,PO BOX,Saint Mary Of The Woods,IN,Vigo County,39.51,-87.46
47878,PO BOX,Seelyville,IN,Vigo County,39.49,-87.26
47879,STANDARD,Shelburn,IN,Sullivan County,39.2,-87.38
47880,PO BOX,Shepardsville,IN,Vigo County,39.6,-87.42
47881,PO BOX,Staunton,IN,Clay County,39.49,-87.19
47882,STANDARD,Sullivan,IN,Sullivan County,39.09,-87.4
47884,PO BOX,Universal,IN,Vermillion County,39.62,-87.45
47885,STANDARD,West Terre Haute,IN,Vigo County,39.46,-87.44
47901,STANDARD,Lafayette,IN,Tippecanoe County,40.42,-86.89
47902,PO BOX,Lafayette,IN,Tippecanoe County,40.41,-86.87
47903,PO BOX,Lafayette,IN,Tippecanoe County,40.41,-86.87
47904,STANDARD,Lafayette,IN,Tippecanoe County,40.41,-86.87
47905,STANDARD,Lafayette,IN,Tippecanoe County,40.42,-86.77
47906,STANDARD,West Lafayette,IN,Tippecanoe County,40.44,-86.91
47907,STANDARD,West Lafayette,IN,Tippecanoe County,40.42,-86.92
47909,STANDARD,Lafayette,IN,Tippecanoe County,40.32,-86.9
47916,PO BOX,Alamo,IN,Montgomery County,39.98,-87.06
47917,STANDARD,Ambia,IN,Benton County,40.48,-87.51
47918,STANDARD,Attica,IN,Fountain County,40.28,-87.24
47920,STANDARD,Battle Ground,IN,Tippecanoe County,40.54,-86.83
47921,STANDARD,Boswell,IN,Benton County,40.51,-87.38
47922,STANDARD,Brook,IN,Newton County,40.86,-87.36
47923,STANDARD,Brookston,IN,White County,40.6,-86.86
47924,PO BOX,Buck Creek,IN,Tippecanoe County,40.49,-86.76
47925,PO BOX,Buffalo,IN,White County,40.88,-86.75
47926,STANDARD,Burnettsville,IN,White County,40.76,-86.59
47928,STANDARD,Cayuga,IN,Vermillion County,39.94,-87.46
47929,STANDARD,Chalmers,IN,White County,40.66,-86.86
47930,STANDARD,Clarks Hill,IN,Tippecanoe County,40.24,-86.72
47932,STANDARD,Covington,IN,Fountain County,40.13,-87.39
47933,STANDARD,Crawfordsville,IN,Montgomery County,40.04,-86.89
47934,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47935,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47936,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47937,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47938,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47939,UNIQUE,Crawfordsville,IN,Montgomery County,40.04,-86.89
47940,STANDARD,Darlington,IN,Montgomery County,40.1,-86.77
47941,PO BOX,Dayton,IN,Tippecanoe County,40.37,-86.77
47942,STANDARD,Earl Park,IN,Benton County,40.68,-87.42
47943,STANDARD,Fair Oaks,IN,Jasper County,41.06,-87.27
47944,STANDARD,Fowler,IN,Benton County,40.61,-87.31
47946,STANDARD,Francesville,IN,Pulaski County,40.98,-86.88
47948,STANDARD,Goodland,IN,Newton County,40.76,-87.29
47949,STANDARD,Hillsboro,IN,Fountain County,40.1,-87.15
47950,STANDARD,Idaville,IN,White County,40.78,-86.66
47951,STANDARD,Kentland,IN,Newton County,40.77,-87.44
47952,STANDARD,Kingman,IN,Fountain County,39.96,-87.27
47954,STANDARD,Ladoga,IN,Montgomery County,39.91,-86.79
47955,STANDARD,Linden,IN,Montgomery County,40.19,-86.9
47957,STANDARD,Medaryville,IN,Pulaski County,41.08,-86.89
47958,PO BOX,Mellott,IN,Fountain County,40.16,-87.14
47959,STANDARD,Monon,IN,White County,40.86,-86.87
47960,STANDARD,Monticello,IN,White County,40.74,-86.76
47962,PO BOX,Montmorenci,IN,Tippecanoe County,40.47,-87.02
47963,STANDARD,Morocco,IN,Newton County,40.94,-87.45
47964,PO BOX,Mount Ayr,IN,Newton County,40.95,-87.3
47965,PO BOX,New Market,IN,Montgomery County,39.95,-86.92
47966,PO BOX,Newport,IN,Vermillion County,39.88,-87.4
47967,STANDARD,New Richmond,IN,Montgomery County,40.19,-86.97
47968,STANDARD,New Ross,IN,Montgomery County,39.96,-86.71
47969,PO BOX,Newtown,IN,Fountain County,40.21,-87.15
47970,STANDARD,Otterbein,IN,Benton County,40.49,-87.1
47971,STANDARD,Oxford,IN,Benton County,40.52,-87.24
47974,STANDARD,Perrysville,IN,Vermillion County,40.05,-87.43
47975,STANDARD,Pine Village,IN,Warren County,40.44,-87.25
47977,STANDARD,Remington,IN,Jasper County,40.76,-87.15
47978,STANDARD,Rensselaer,IN,Jasper County,40.93,-87.14
47980,STANDARD,Reynolds,IN,White County,40.74,-86.87
47981,STANDARD,Romney,IN,Tippecanoe County,40.25,-86.91
47982,PO BOX,State Line,IN,Warren County,40.2,-87.53
47983,PO BOX,Stockwell,IN,Tippecanoe County,40.28,-86.77
47984,PO BOX,Talbot,IN,Benton County,40.52,-87.47
47986,PO BOX,Templeton,IN,Benton County,40.51,-87.16
47987,STANDARD,Veedersburg,IN,Fountain County,40.11,-87.25
47988,PO BOX,Wallace,IN,Fountain County,39.98,-87.14
47989,STANDARD,Waveland,IN,Montgomery County,39.87,-87.04
47990,STANDARD,Waynetown,IN,Montgomery County,40.08,-87.06
47991,STANDARD,West Lebanon,IN,Warren County,40.27,-87.38
47992,STANDARD,Westpoint,IN,Tippecanoe County,40.36,-87.06
47993,STANDARD,Williamsport,IN,Warren County,40.28,-87.29
47994,STANDARD,Wingate,IN,Montgomery County,40.17,-87.07
47995,STANDARD,Wolcott,IN,White County,40.75,-87.04
47996,PO BOX,West Lafayette,IN,Tippecanoe County,40.44,-86.91
47997,PO BOX,Yeoman,IN,Carroll County,40.67,-86.72
48001,STANDARD,Algonac,MI,St. Clair County,42.61,-82.53
48002,STANDARD,Allenton,MI,St. Clair County,42.92,-82.88
48003,STANDARD,Almont,MI,Lapeer County,42.92,-83.04
48004,PO BOX,Anchorville,MI,St. Clair County,42.69,-82.69
48005,STANDARD,Armada,MI,Macomb County,42.84,-82.88
48006,STANDARD,Avoca,MI,St. Clair County,43.05,-82.67
48007,PO BOX,Troy,MI,Oakland County,42.58,-83.14
48009,STANDARD,Birmingham,MI,Oakland County,42.54,-83.21
48012,PO BOX,Birmingham,MI,Oakland County,42.54,-83.21
48014,STANDARD,Capac,MI,St. Clair County,43.01,-82.92
48015,STANDARD,Center Line,MI,Macomb County,42.48,-83.02
48017,STANDARD,Clawson,MI,Oakland County,42.53,-83.15
48021,STANDARD,Eastpointe,MI,Macomb County,42.46,-82.94
48022,STANDARD,Emmett,MI,St. Clair County,42.99,-82.76
48023,STANDARD,Fair Haven,MI,St. Clair County,42.7,-82.66
48025,STANDARD,Franklin,MI,Oakland County,42.51,-83.3
48026,STANDARD,Fraser,MI,Macomb County,42.53,-82.94
48027,STANDARD,Goodells,MI,St. Clair County,42.93,-82.66
48028,STANDARD,Harsens Island,MI,St. Clair County,42.59,-82.57
48030,STANDARD,Hazel Park,MI,Oakland County,42.46,-83.09
48032,STANDARD,Jeddo,MI,St. Clair County,43.15,-82.58
48033,STANDARD,Southfield,MI,Oakland County,42.46,-83.28
48034,STANDARD,Southfield,MI,Oakland County,42.5,-83.29
48035,STANDARD,Clinton Township,MI,Macomb County,42.56,-82.91
48036,STANDARD,Clinton Township,MI,Macomb County,42.58,-82.91
48037,PO BOX,Southfield,MI,Oakland County,42.47,-83.25
48038,STANDARD,Clinton Township,MI,Macomb County,42.61,-82.94
48039,STANDARD,Marine City,MI,St. Clair County,42.71,-82.49
48040,STANDARD,Marysville,MI,St. Clair County,42.91,-82.47
48041,STANDARD,Memphis,MI,St. Clair County,42.89,-82.76
48042,STANDARD,Macomb,MI,Macomb County,42.68,-82.91
48043,STANDARD,Mount Clemens,MI,Macomb County,42.59,-82.88
48044,STANDARD,Macomb,MI,Macomb County,42.66,-82.91
48045,STANDARD,Harrison Township,MI,Macomb County,42.58,-82.81
48046,PO BOX,Mount Clemens,MI,Macomb County,42.59,-82.88
48047,STANDARD,New Baltimore,MI,Macomb County,42.68,-82.73
48048,STANDARD,New Haven,MI,Macomb County,42.73,-82.79
48049,STANDARD,North Street,MI,St. Clair County,43.03,-82.56
48050,STANDARD,New Haven,MI,Macomb County,42.79,-82.8
48051,STANDARD,New Baltimore,MI,Macomb County,42.69,-82.82
48054,STANDARD,East China,MI,St. Clair County,42.77,-82.53
48059,STANDARD,Fort Gratiot,MI,St. Clair County,43.07,-82.49
48060,STANDARD,Port Huron,MI,St. Clair County,42.97,-82.42
48061,PO BOX,Port Huron,MI,St. Clair County,42.97,-82.42
48062,STANDARD,Richmond,MI,Macomb County,42.8,-82.75
48063,STANDARD,Columbus,MI,St. Clair County,42.85,-82.68
48064,STANDARD,Casco,MI,St. Clair County,42.76,-82.67
48065,STANDARD,Romeo,MI,Macomb County,42.85,-83.04
48066,STANDARD,Roseville,MI,Macomb County,42.5,-82.93
48067,STANDARD,Royal Oak,MI,Oakland County,42.5,-83.15
48068,PO BOX,Royal Oak,MI,Oakland County,42.5,-83.15
48069,STANDARD,Pleasant Ridge,MI,Oakland County,42.47,-83.14
48070,STANDARD,Huntington Woods,MI,Oakland County,42.48,-83.16
48071,STANDARD,Madison Heights,MI,Oakland County,42.5,-83.1
48072,STANDARD,Berkley,MI,Oakland County,42.49,-83.18
48073,STANDARD,Royal Oak,MI,Oakland County,42.52,-83.16
48074,STANDARD,Smiths Creek,MI,St. Clair County,42.91,-82.6
48075,STANDARD,Southfield,MI,Oakland County,42.47,-83.25
48076,STANDARD,Southfield,MI,Oakland County,42.5,-83.23
48079,STANDARD,Saint Clair,MI,St. Clair County,42.82,-82.49
48080,STANDARD,Saint Clair Shores,MI,Macomb County,42.46,-82.9
48081,STANDARD,Saint Clair Shores,MI,Macomb County,42.49,-82.89
48082,STANDARD,Saint Clair Shores,MI,Macomb County,42.53,-82.89
48083,STANDARD,Troy,MI,Oakland County,42.56,-83.12
48084,STANDARD,Troy,MI,Oakland County,42.56,-83.18
48085,STANDARD,Troy,MI,Oakland County,42.58,-83.14
48086,PO BOX,Southfield,MI,Oakland County,42.47,-83.25
48088,STANDARD,Warren,MI,Macomb County,42.52,-82.98
48089,STANDARD,Warren,MI,Macomb County,42.47,-82.99
48090,PO BOX,Warren,MI,Macomb County,42.49,-83.02
48091,STANDARD,Warren,MI,Macomb County,42.47,-83.06
48092,STANDARD,Warren,MI,Macomb County,42.51,-83.06
48093,STANDARD,Warren,MI,Macomb County,42.52,-83.02
48094,STANDARD,Washington,MI,Macomb County,42.72,-83.03
48095,STANDARD,Washington,MI,Macomb County,42.78,-83.05
48096,STANDARD,Ray,MI,Macomb County,42.78,-82.93
48097,STANDARD,Yale,MI,St. Clair County,43.12,-82.79
48098,STANDARD,Troy,MI,Oakland County,42.6,-83.18
48099,PO BOX,Troy,MI,Oakland County,42.58,-83.14
48101,STANDARD,Allen Park,MI,Wayne County,42.25,-83.21
48103,STANDARD,Ann Arbor,MI,Washtenaw County,42.26,-83.85
48104,STANDARD,Ann Arbor,MI,Washtenaw County,42.27,-83.73
48105,STANDARD,Ann Arbor,MI,Washtenaw County,42.33,-83.7
48106,PO BOX,Ann Arbor,MI,Washtenaw County,42.27,-83.73
48107,PO BOX,Ann Arbor,MI,Washtenaw County,42.27,-83.73
48108,STANDARD,Ann Arbor,MI,Washtenaw County,42.22,-83.73
48109,STANDARD,Ann Arbor,MI,Washtenaw County,42.29,-83.71
48110,PO BOX,Azalia,MI,Monroe County,42.01,-83.66
48111,STANDARD,Belleville,MI,Wayne County,42.2,-83.48
48112,PO BOX,Belleville,MI,Wayne County,42.2,-83.48
48113,PO BOX,Ann Arbor,MI,Washtenaw County,42.27,-83.73
48114,STANDARD,Brighton,MI,Livingston County,42.57,-83.75
48115,PO BOX,Bridgewater,MI,Washtenaw County,42.16,-83.89
48116,STANDARD,Brighton,MI,Livingston County,42.53,-83.78
