ID,CH2_CATEGORY
7784,BIOGRAPHY
7785,FANTASY
7786,HISTORY
7787,CHAPTER
7788,CHAPTER
7789,CHAPTER
7790,FAMILY & FRIENDSHIP
7791,EASY READER
7792,PICTURE
7793,COOKBOOK
7794,COOKBOOK
7795,FAMILY & FRIENDSHIP
7796,PICTURE
7797,CONTEMPORARY
7798,GRAPHIC NOVELS
7799,HISTORY
7800,REFERENCE
7801,PICTURE
7802,EASY READER
7803,MYSTERY
7804,FANTASY
7805,SPORTS
7806,HISTORICAL FICTION
7807,CHAPTER
7808,EASY READER
7809,ADULT NON FICTION
7810,HUMOR
7811,PICTURE
7812,REFERENCE
7813,ACTIVITY
7814,PICTURE
7815,CHAPTER
7816,PICTURE
7817,REFERENCE
7818,RELIGIOUS
7819,SPANISH
7820,SPANISH
7821,SPANISH
7822,SPANISH
7823,SPANISH
7824,SPANISH
7825,FANTASY
7826,SPANISH
7827,ADULT NON FICTION
7828,EASY READER
7829,ACQUISITION
7830,ADULT NON FICTION
7831,FAMILY & FRIENDSHIP
7832,PICTURE
7833,PICTURE
7834,FAMILY & FRIENDSHIP
7835,COOKBOOK
7836,COOKBOOK
7837,EASY READER
7838,ADULT NON FICTION
4136,FAMILY & FRIENDSHIP
7839,COOKBOOK
7840,COOKBOOK
7841,SPANISH
7842,SPANISH
7843,PICTURE
7844,PICTURE
7845,PICTURE
7307,ADVENTURE
7846,PICTURE
7847,REFERENCE
7848,HISTORICAL FICTION
7849,EASY READER
7850,ACTIVITY
7851,PICTURE
7852,PICTURE
7853,CHAPTER
7854,CHAPTER
7855,CHAPTER
7856,MYSTERY
7857,PICTURE
7858,ADULT NON FICTION
7859,ADVENTURE
7861,FANTASY
7862,CHAPTER
7863,PICTURE
7864,HISTORICAL FICTION
7865,EASY READER
7866,PICTURE
7867,CHAPTER
7868,CHAPTER
7869,SPANISH
7870,ADVENTURE
7871,SPANISH
7872,POETRY
7873,SPANISH
7874,SPANISH
7875,SPANISH
7876,SPANISH
7877,PICTURE
7878,SPANISH
7879,PICTURE
7880,FAMILY & FRIENDSHIP
7881,PICTURE
7882,COOKBOOK
7883,COOKBOOK
7884,FANTASY
7885,FANTASY
7886,SPANISH
7887,BIOGRAPHY
7888,ACTIVITY
7889,CONTEMPORARY
7890,HISTORICAL FICTION
7891,PICTURE
7892,PICTURE
7893,SCIENCE
7894,EASY READER
7895,FANTASY
7897,PICTURE
7898,HUMOR
7899,PICTURE
7900,HUMOR
7901,MYSTERY
7902,PICTURE
7903,CONTEMPORARY
7904,EASY READER
3445,CHAPTER
7905,MYSTERY
7906,FAMILY & FRIENDSHIP
7907,ADVENTURE
7908,MYSTERY
7909,GRAPHIC NOVELS
7910,MYSTERY
7911,HISTORICAL FICTION
7912,GRAPHIC NOVELS
7913,FANTASY
7914,CHAPTER
7915,MYSTERY
7916,ADULT NON FICTION
7917,POSTERS
7918,REFERENCE
7919,MYSTERY
7920,CHAPTER
7921,EASY READER
7922,FAMILY & FRIENDSHIP
7923,FAMILY & FRIENDSHIP
7924,MYSTERY
7925,FAMILY & FRIENDSHIP
7926,FAMILY & FRIENDSHIP
7927,ACTIVITY
7928,HISTORY
2518,FANTASY
7929,ADVENTURE
7930,CONTEMPORARY
7932,FAMILY & FRIENDSHIP
7933,CONTEMPORARY
7934,MYSTERY
7935,GRAPHIC NOVELS
7936,PICTURE
7937,PICTURE
7938,FANTASY
7939,FANTASY
7940,PICTURE
7941,FAMILY & FRIENDSHIP
7942,PICTURE
7943,REFERENCE
7944,FANTASY
7945,MYSTERY
7946,FAMILY & FRIENDSHIP
7939,ADVENTURE
7947,SPANISH
7948,PICTURE
7949,SPANISH
7950,SPANISH
7951,SPANISH
7952,PICTURE
7953,SPANISH
7954,PICTURE
7955,PICTURE
7956,PICTURE
7957,PICTURE
7958,PICTURE
7959,EASY READER
7960,MYSTERY
7961,ACTIVITY
7962,CHAPTER
7963,CHAPTER
7964,MYSTERY
7965,PICTURE
7966,PICTURE
7967,CHAPTER
7968,CHAPTER
7969,PICTURE
7970,PICTURE
7971,FAMILY & FRIENDSHIP
7972,RELIGIOUS
7973,RELIGIOUS
7974,RELIGIOUS
7975,RELIGIOUS
7976,EASY READER
7977,SPANISH
7978,SPORTS
7979,RELIGIOUS
7980,RELIGIOUS
7981,CHAPTER
7982,PICTURE
7983,REFERENCE
7984,FAMILY & FRIENDSHIP
7985,MYSTERY
7986,ADVENTURE
7987,BIOGRAPHY
7988,PICTURE
7989,PICTURE
7990,RELIGIOUS
7991,RELIGIOUS
7992,HISTORICAL FICTION
7993,RELIGIOUS
7994,MYSTERY
7995,PICTURE
7996,PICTURE
7997,STATIONERY
7998,PICTURE
7999,CONTEMPORARY
8000,EASY READER
