ZIP_CODE,EDU_NO_HS,EDU_HS_SOME_COLLEGE,EDU_BACHELOR_DEG,EDU_GRADUATE_DEG,HHI_BAND
62635,0.07,0.68,0.22,0.03,"50,000 to 60,000"
72742,0.19801980198019803,0.7029702970297029,0.04950495049504951,0.04950495049504951,"40,000 to 50,000"
72542,0.15,0.75,0.04,0.06,"30,000 to 40,000"
33837,0.14,0.65,0.15,0.06,"50,000 to 60,000"
71432,0.18811881188118812,0.7326732673267327,0.0594059405940594,0.019801980198019802,"40,000 to 50,000"
37711,0.21,0.71,0.06,0.02,"30,000 to 40,000"
50670,0.05,0.77,0.14,0.04,"60,000 to 70,000"
65324,0.14,0.68,0.09,0.09,"30,000 to 40,000"
28018,0.16,0.69,0.09,0.06,"30,000 to 40,000"
73660,0.13,0.65,0.18,0.04,"40,000 to 50,000"
74036,0.12871287128712872,0.7128712871287128,0.1188118811881188,0.039603960396039604,"50,000 to 60,000"
16353,0.1485148514851485,0.7029702970297029,0.0891089108910891,0.0594059405940594,"30,000 to 40,000"
52315,0.02,0.75,0.18,0.05,"60,000 to 70,000"
52323,0.05,0.85,0.09,0.01,"50,000 to 60,000"
52632,0.10101010101010101,0.7272727272727273,0.1111111111111111,0.06060606060606061,"40,000 to 50,000"
50316,0.24,0.64,0.08,0.04,"40,000 to 50,000"
52803,0.08080808080808081,0.6060606060606061,0.21212121212121213,0.10101010101010101,"40,000 to 50,000"
51239,0.13,0.67,0.17,0.03,"60,000 to 70,000"
60637,0.13131313131313133,0.5353535353535354,0.1414141414141414,0.1919191919191919,"20,000 to 30,000"
60645,0.16,0.42,0.26,0.16,"50,000 to 60,000"
60106,0.21,0.6,0.14,0.05,"60,000 to 70,000"
60172,0.06,0.56,0.25,0.13,"80,000 to 90,000"
60407,0.1,0.83,0.05,0.02,"50,000 to 60,000"
62354,0.04,0.64,0.22,0.1,"50,000 to 60,000"
61606,0.08080808080808081,0.494949494949495,0.21212121212121213,0.21212121212121213,"40,000 to 50,000"
62278,0.07,0.75,0.12,0.06,"60,000 to 70,000"
46637,0.1,0.57,0.17,0.16,"50,000 to 60,000"
66748,0.09900990099009901,0.7425742574257426,0.10891089108910891,0.04950495049504951,"50,000 to 60,000"
66214,0.07,0.52,0.27,0.14,"50,000 to 60,000"
67460,0.06,0.64,0.21,0.09,"50,000 to 60,000"
66740,0.0891089108910891,0.8217821782178217,0.0594059405940594,0.0297029702970297,"50,000 to 60,000"
67235,0.04950495049504951,0.44554455445544555,0.32673267326732675,0.1782178217821782,"90,000 to 100,00"
49335,0.04,0.64,0.32,0.0,"40,000 to 50,000"
49323,0.0707070707070707,0.7777777777777778,0.12121212121212122,0.030303030303030304,"60,000 to 70,000"
49201,0.1,0.7,0.14,0.06,"50,000 to 60,000"
49306,0.05,0.53,0.27,0.15,"70,000 to 80,000"
49544,0.08,0.66,0.18,0.08,"50,000 to 60,000"
48340,0.25742574257425743,0.6435643564356436,0.06930693069306931,0.0297029702970297,"30,000 to 40,000"
48601,0.21,0.69,0.07,0.03,"20,000 to 30,000"
48105,0.03,0.19,0.28,0.5,"60,000 to 70,000"
48167,0.0297029702970297,0.39603960396039606,0.31683168316831684,0.25742574257425743,"90,000 to 100,00"
48134,0.0707070707070707,0.6868686868686869,0.1414141414141414,0.10101010101010101,"60,000 to 70,000"
55397,0.02,0.7,0.22,0.06,"70,000 to 80,000"
55360,0.03,0.65,0.25,0.07,"90,000 to 100,00"
55615,0.03,0.76,0.16,0.05,"40,000 to 50,000"
55605,0.09,0.77,0.11,0.03,"40,000 to 50,000"
55085,0.07,0.73,0.14,0.06,"70,000 to 80,000"
56150,0.0594059405940594,0.7623762376237624,0.13861386138613863,0.039603960396039604,"50,000 to 60,000"
55909,0.08,0.71,0.16,0.05,"60,000 to 70,000"
56054,0.030303030303030304,0.8080808080808081,0.12121212121212122,0.04040404040404041,"70,000 to 80,000"
56304,0.09090909090909091,0.6565656565656566,0.16161616161616163,0.09090909090909091,"40,000 to 50,000"
56331,0.11,0.74,0.1,0.05,"70,000 to 80,000"
56352,0.14,0.71,0.11,0.04,"50,000 to 60,000"
56335,0.08,0.88,0.03,0.01,"50,000 to 60,000"
56267,0.0891089108910891,0.6039603960396039,0.21782178217821782,0.0891089108910891,"50,000 to 60,000"
63533,0.08,0.75,0.08,0.09,"40,000 to 50,000"
65281,0.14,0.72,0.08,0.06,"30,000 to 40,000"
65809,0.02,0.38,0.33,0.27,"90,000 to 100,00"
64109,0.14,0.59,0.17,0.1,"20,000 to 30,000"
64111,0.0707070707070707,0.3939393939393939,0.32323232323232326,0.21212121212121213,"40,000 to 50,000"
64120,0.06930693069306931,0.8217821782178217,0.04950495049504951,0.0594059405940594,"20,000 to 30,000"
64601,0.13861386138613863,0.6633663366336634,0.12871287128712872,0.06930693069306931,"40,000 to 50,000"
65035,0.08,0.75,0.13,0.04,"60,000 to 70,000"
64164,0.0,0.3,0.7,0.0,
63638,0.21212121212121213,0.696969696969697,0.08080808080808081,0.010101010101010102,"30,000 to 40,000"
63088,0.1,0.49,0.27,0.14,"50,000 to 60,000"
63670,0.1,0.75,0.1,0.05,"40,000 to 50,000"
63357,0.11,0.74,0.1,0.05,"60,000 to 70,000"
58316,0.17,0.63,0.18,0.02,"20,000 to 30,000"
68788,0.16161616161616163,0.6262626262626263,0.15151515151515152,0.06060606060606061,"40,000 to 50,000"
68132,0.07,0.39,0.29,0.25,"50,000 to 60,000"
68424,0.07,0.77,0.14,0.02,"50,000 to 60,000"
69001,0.04950495049504951,0.7524752475247525,0.12871287128712872,0.06930693069306931,"40,000 to 50,000"
69357,0.12,0.71,0.11,0.06,"40,000 to 50,000"
44123,0.10101010101010101,0.6767676767676768,0.15151515151515152,0.0707070707070707,"40,000 to 50,000"
43102,0.07920792079207921,0.7524752475247525,0.1188118811881188,0.04950495049504951,"60,000 to 70,000"
43229,0.12871287128712872,0.6336633663366337,0.1782178217821782,0.0594059405940594,"40,000 to 50,000"
43224,0.18,0.65,0.12,0.05,"30,000 to 40,000"
43204,0.19,0.6,0.15,0.06,"40,000 to 50,000"
44044,0.13,0.71,0.1,0.06,"70,000 to 80,000"
44001,0.07,0.7,0.16,0.07,"60,000 to 70,000"
43607,0.18,0.68,0.09,0.05,"20,000 to 30,000"
44511,0.09,0.69,0.16,0.06,"30,000 to 40,000"
57350,0.18,0.62,0.16,0.04,"40,000 to 50,000"
57346,0.1782178217821782,0.5346534653465347,0.0,0.2871287128712871,
54303,0.15,0.68,0.13,0.04,"30,000 to 40,000"
53925,0.06,0.65,0.2,0.09,"60,000 to 70,000"
53050,0.1111111111111111,0.7474747474747475,0.1111111111111111,0.030303030303030304,"50,000 to 60,000"
53048,0.1188118811881188,0.7227722772277227,0.1188118811881188,0.039603960396039604,"50,000 to 60,000"
53933,0.14,0.72,0.11,0.03,"50,000 to 60,000"
54235,0.07920792079207921,0.6336633663366337,0.1782178217821782,0.10891089108910891,"50,000 to 60,000"
53533,0.06,0.68,0.18,0.08,"60,000 to 70,000"
54559,0.1188118811881188,0.7722772277227723,0.06930693069306931,0.039603960396039604,"40,000 to 50,000"
53549,0.09090909090909091,0.7272727272727273,0.13131313131313133,0.050505050505050504,"50,000 to 60,000"
54216,0.07920792079207921,0.7425742574257426,0.12871287128712872,0.04950495049504951,"50,000 to 60,000"
53204,0.40594059405940597,0.504950495049505,0.0594059405940594,0.0297029702970297,"20,000 to 30,000"
54433,0.1485148514851485,0.7128712871287128,0.09900990099009901,0.039603960396039604,"40,000 to 50,000"
06605,0.28,0.5,0.14,0.08,"40,000 to 50,000"
06092,0.009900990099009901,0.26732673267326734,0.3069306930693069,0.4158415841584158,"Over 100,000"
01226,0.04950495049504951,0.594059405940594,0.24752475247524752,0.10891089108910891,"60,000 to 70,000"
01945,0.02,0.27,0.39,0.32,"Over 100,000"
02459,0.0,0.1414141414141414,0.32323232323232326,0.5353535353535354,"Over 100,000"
01850,0.16161616161616163,0.696969696969697,0.08080808080808081,0.06060606060606061,"40,000 to 50,000"
01879,0.04950495049504951,0.49504950495049505,0.3069306930693069,0.1485148514851485,"Over 100,000"
02155,0.07920792079207921,0.42574257425742573,0.24752475247524752,0.24752475247524752,"80,000 to 90,000"
02021,0.0297029702970297,0.40594059405940597,0.31683168316831684,0.24752475247524752,"90,000 to 100,00"
02188,0.06,0.56,0.26,0.12,"80,000 to 90,000"
02131,0.1,0.47,0.23,0.2,"70,000 to 80,000"
01545,0.06,0.37,0.3,0.27,"Over 100,000"
04579,0.09,0.64,0.16,0.11,"70,000 to 80,000"
03235,0.10101010101010101,0.7272727272727273,0.1414141414141414,0.030303030303030304,"40,000 to 50,000"
07458,0.03,0.3,0.35,0.32,"Over 100,000"
07661,0.06,0.37,0.32,0.25,"Over 100,000"
07604,0.06,0.51,0.28,0.15,"80,000 to 90,000"
07079,0.05,0.26,0.37,0.32,"Over 100,000"
08801,0.06,0.39,0.33,0.22,"Over 100,000"
07702,0.03,0.37,0.41,0.19,"Over 100,000"
07503,0.25742574257425743,0.6237623762376238,0.07920792079207921,0.039603960396039604,"40,000 to 50,000"
10452,0.35,0.51,0.11,0.03,"20,000 to 30,000"
14216,0.10101010101010101,0.47474747474747475,0.23232323232323232,0.1919191919191919,"50,000 to 60,000"
14214,0.09,0.49,0.23,0.19,"40,000 to 50,000"
11557,0.04040404040404041,0.40404040404040403,0.2828282828282828,0.2727272727272727,"Over 100,000"
11412,0.12,0.65,0.14,0.09,"70,000 to 80,000"
10707,0.05,0.43,0.25,0.27,"80,000 to 90,000"
15140,0.11,0.73,0.1,0.06,"30,000 to 40,000"
15102,0.04,0.5,0.3,0.16,"70,000 to 80,000"
15226,0.0707070707070707,0.6161616161616161,0.20202020202020202,0.1111111111111111,"50,000 to 60,000"
19341,0.03,0.37,0.35,0.25,"90,000 to 100,00"
17745,0.11,0.67,0.14,0.08,"40,000 to 50,000"
17004,0.29,0.55,0.13,0.03,"40,000 to 50,000"
19477,0.15,0.63,0.05,0.17,
17349,0.05,0.54,0.31,0.1,"90,000 to 100,00"
02871,0.06930693069306931,0.45544554455445546,0.2871287128712871,0.18811881188118812,"90,000 to 100,00"
05491,0.07,0.61,0.23,0.09,"60,000 to 70,000"
36904,0.18,0.67,0.12,0.03,"30,000 to 40,000"
35055,0.16831683168316833,0.6336633663366337,0.1188118811881188,0.07920792079207921,"40,000 to 50,000"
36303,0.15,0.61,0.15,0.09,"40,000 to 50,000"
35772,0.16161616161616163,0.7575757575757576,0.06060606060606061,0.020202020202020204,"30,000 to 40,000"
36116,0.13861386138613863,0.5742574257425742,0.1782178217821782,0.10891089108910891,"40,000 to 50,000"
35404,0.1111111111111111,0.6161616161616161,0.1717171717171717,0.10101010101010101,"30,000 to 40,000"
19807,0.019801980198019802,0.2079207920792079,0.36633663366336633,0.40594059405940597,"Over 100,000"
32934,0.08,0.57,0.17,0.18,"60,000 to 70,000"
33316,0.09900990099009901,0.43564356435643564,0.26732673267326734,0.19801980198019803,"50,000 to 60,000"
33067,0.03,0.46,0.29,0.22,"90,000 to 100,00"
33455,0.07920792079207921,0.5742574257425742,0.21782178217821782,0.12871287128712872,"50,000 to 60,000"
33129,0.07,0.28,0.35,0.3,"70,000 to 80,000"
33070,0.09900990099009901,0.5643564356435643,0.22772277227722773,0.10891089108910891,"50,000 to 60,000"
33401,0.11,0.52,0.22,0.15,"40,000 to 50,000"
33428,0.08,0.58,0.22,0.12,"60,000 to 70,000"
33709,0.15,0.69,0.11,0.05,"40,000 to 50,000"
32119,0.1,0.69,0.15,0.06,"30,000 to 40,000"
39841,0.19801980198019803,0.6237623762376238,0.12871287128712872,0.04950495049504951,"20,000 to 30,000"
30650,0.13,0.63,0.14,0.1,"50,000 to 60,000"
30474,0.18,0.63,0.11,0.08,"40,000 to 50,000"
40419,0.3,0.62,0.05,0.03,"30,000 to 40,000"
70346,0.23,0.61,0.12,0.04,"30,000 to 40,000"
71350,0.1782178217821782,0.6336633663366337,0.12871287128712872,0.0594059405940594,"40,000 to 50,000"
70802,0.18811881188118812,0.6039603960396039,0.1188118811881188,0.0891089108910891,"20,000 to 30,000"
70503,0.039603960396039604,0.44554455445544555,0.3465346534653465,0.16831683168316833,"70,000 to 80,000"
70127,0.18811881188118812,0.6435643564356436,0.1188118811881188,0.04950495049504951,"20,000 to 30,000"
70535,0.22,0.65,0.08,0.05,"30,000 to 40,000"
21060,0.15,0.63,0.15,0.07,"60,000 to 70,000"
21044,0.04,0.29,0.32,0.35,"Over 100,000"
20853,0.12,0.37,0.26,0.25,"Over 100,000"
38951,0.24,0.69,0.06,0.01,"30,000 to 40,000"
39154,0.11,0.61,0.18,0.1,"50,000 to 60,000"
39475,0.1,0.63,0.17,0.1,"50,000 to 60,000"
27522,0.11,0.62,0.18,0.09,"60,000 to 70,000"
74361,0.11,0.7,0.13,0.06,"40,000 to 50,000"
29081,0.12,0.69,0.14,0.05,"30,000 to 40,000"
29910,0.07920792079207921,0.5148514851485149,0.25742574257425743,0.1485148514851485,"60,000 to 70,000"
29407,0.07,0.51,0.26,0.16,"50,000 to 60,000"
29488,0.12121212121212122,0.7272727272727273,0.10101010101010101,0.050505050505050504,"30,000 to 40,000"
29585,0.050505050505050504,0.45454545454545453,0.30303030303030304,0.1919191919191919,"60,000 to 70,000"
29360,0.19801980198019803,0.6534653465346535,0.09900990099009901,0.04950495049504951,"30,000 to 40,000"
37220,0.01,0.32,0.41,0.26,"Over 100,000"
38066,0.08,0.7,0.15,0.07,"60,000 to 70,000"
37412,0.13,0.65,0.15,0.07,"40,000 to 50,000"
37409,0.14,0.41,0.34,0.11,"30,000 to 40,000"
37064,0.07,0.41,0.34,0.18,"90,000 to 100,00"
75501,0.15,0.71,0.1,0.04,"30,000 to 40,000"
75409,0.1,0.67,0.14,0.09,"80,000 to 90,000"
76240,0.15,0.64,0.14,0.07,"50,000 to 60,000"
76252,0.0594059405940594,0.6039603960396039,0.2376237623762376,0.09900990099009901,"70,000 to 80,000"
76522,0.06,0.75,0.13,0.06,"50,000 to 60,000"
75137,0.13,0.6,0.15,0.12,"50,000 to 60,000"
75438,0.06930693069306931,0.7128712871287128,0.1485148514851485,0.06930693069306931,"70,000 to 80,000"
77551,0.1919191919191919,0.5656565656565656,0.15151515151515152,0.09090909090909091,"40,000 to 50,000"
75110,0.25,0.6,0.09,0.06,"40,000 to 50,000"
75652,0.22,0.62,0.11,0.05,"40,000 to 50,000"
75707,0.07920792079207921,0.6039603960396039,0.2079207920792079,0.10891089108910891,"50,000 to 60,000"
23235,0.06,0.48,0.26,0.2,"70,000 to 80,000"
22620,0.1188118811881188,0.6039603960396039,0.1782178217821782,0.09900990099009901,"80,000 to 90,000"
24091,0.14,0.63,0.13,0.1,"40,000 to 50,000"
24592,0.21,0.62,0.12,0.05,"30,000 to 40,000"
23228,0.13,0.57,0.2,0.1,"50,000 to 60,000"
24501,0.18,0.62,0.14,0.06,"30,000 to 40,000"
85042,0.22,0.57,0.14,0.07,"40,000 to 50,000"
85251,0.07,0.42,0.32,0.19,"50,000 to 60,000"
85941,0.3,0.65,0.04,0.01,"20,000 to 30,000"
85131,0.33,0.59,0.05,0.03,"30,000 to 40,000"
96109,0.02,0.88,0.07,0.03,"30,000 to 40,000"
91423,0.04,0.36,0.38,0.22,"80,000 to 90,000"
90017,0.41414141414141414,0.29292929292929293,0.1919191919191919,0.10101010101010101,"20,000 to 30,000"
91106,0.06060606060606061,0.32323232323232326,0.31313131313131315,0.30303030303030304,"70,000 to 80,000"
92612,0.05,0.29,0.37,0.29,"70,000 to 80,000"
92404,0.27,0.61,0.09,0.03,"40,000 to 50,000"
92027,0.26,0.55,0.13,0.06,"60,000 to 70,000"
92075,0.030303030303030304,0.31313131313131315,0.36363636363636365,0.29292929292929293,"Over 100,000"
92173,0.42424242424242425,0.494949494949495,0.06060606060606061,0.020202020202020204,"30,000 to 40,000"
94121,0.1,0.35,0.34,0.21,"80,000 to 90,000"
93451,0.22,0.59,0.14,0.05,"60,000 to 70,000"
80640,0.21,0.55,0.16,0.08,"70,000 to 80,000"
80120,0.06,0.48,0.29,0.17,"60,000 to 70,000"
80132,0.02,0.37,0.33,0.28,"Over 100,000"
96738,0.05,0.58,0.26,0.11,"70,000 to 80,000"
83705,0.0891089108910891,0.6039603960396039,0.22772277227722773,0.07920792079207921,"40,000 to 50,000"
59501,0.09,0.66,0.19,0.06,"40,000 to 50,000"
87528,0.12121212121212122,0.7676767676767676,0.06060606060606061,0.050505050505050504,"30,000 to 40,000"
97442,0.08080808080808081,0.7676767676767676,0.12121212121212122,0.030303030303030304,"30,000 to 40,000"
97522,0.07,0.75,0.16,0.02,"30,000 to 40,000"
97624,0.11,0.7,0.15,0.04,"40,000 to 50,000"
97137,0.14,0.6,0.19,0.07,"80,000 to 90,000"
97106,0.04950495049504951,0.594059405940594,0.2376237623762376,0.1188118811881188,"Over 100,000"
84332,0.03,0.5,0.29,0.18,"70,000 to 80,000"
84341,0.06,0.49,0.28,0.17,"40,000 to 50,000"
84647,0.08,0.72,0.13,0.07,"40,000 to 50,000"
99337,0.1,0.65,0.16,0.09,"70,000 to 80,000"
98665,0.11,0.63,0.19,0.07,"50,000 to 60,000"
98116,0.02,0.33,0.4,0.25,"Over 100,000"
98108,0.22,0.46,0.22,0.1,"50,000 to 60,000"
98499,0.14,0.68,0.12,0.06,"30,000 to 40,000"
98245,0.04,0.52,0.26,0.18,"40,000 to 50,000"
99202,0.1485148514851485,0.6138613861386139,0.1485148514851485,0.0891089108910891,"30,000 to 40,000"
82501,0.1,0.71,0.14,0.05,"50,000 to 60,000"
82901,0.10101010101010101,0.6767676767676768,0.15151515151515152,0.0707070707070707,"70,000 to 80,000"
50858,0.04,0.82,0.13,0.01,"50,000 to 60,000"
52151,0.05,0.76,0.12,0.07,"50,000 to 60,000"
52318,0.06,0.75,0.14,0.05,"40,000 to 50,000"
50707,0.15,0.75,0.07,0.03,"40,000 to 50,000"
50643,0.02,0.66,0.23,0.09,"80,000 to 90,000"
50622,0.04,0.68,0.19,0.09,"70,000 to 80,000"
51443,0.04,0.73,0.19,0.04,"60,000 to 70,000"
52216,0.09,0.72,0.12,0.07,"50,000 to 60,000"
50428,0.050505050505050504,0.6767676767676768,0.20202020202020202,0.0707070707070707,"50,000 to 60,000"
50630,0.05,0.8,0.09,0.06,"50,000 to 60,000"
52730,0.05,0.78,0.11,0.06,"50,000 to 60,000"
50276,0.15,0.64,0.17,0.04,"60,000 to 70,000"
50109,0.030303030303030304,0.5555555555555556,0.3333333333333333,0.08080808080808081,"80,000 to 90,000"
52057,0.09,0.69,0.13,0.09,"50,000 to 60,000"
52601,0.09,0.71,0.14,0.06,"40,000 to 50,000"
51347,0.04040404040404041,0.7373737373737373,0.1414141414141414,0.08080808080808081,"70,000 to 80,000"
52046,0.1,0.74,0.12,0.04,"60,000 to 70,000"
50616,0.13861386138613863,0.6336633663366337,0.1782178217821782,0.04950495049504951,"40,000 to 50,000"
50216,0.04,0.62,0.24,0.1,"60,000 to 70,000"
50034,0.01,0.82,0.11,0.06,"50,000 to 60,000"
50601,0.1,0.7,0.15,0.05,"40,000 to 50,000"
50006,0.09,0.75,0.12,0.04,"50,000 to 60,000"
52136,0.08,0.76,0.09,0.07,"50,000 to 60,000"
52203,0.05,0.66,0.23,0.06,"60,000 to 70,000"
52064,0.07,0.67,0.12,0.14,"60,000 to 70,000"
50251,0.039603960396039604,0.8118811881188119,0.09900990099009901,0.04950495049504951,"60,000 to 70,000"
50028,0.06,0.75,0.15,0.04,"50,000 to 60,000"
52322,0.03,0.66,0.24,0.07,"70,000 to 80,000"
52627,0.0707070707070707,0.7878787878787878,0.1111111111111111,0.030303030303030304,"40,000 to 50,000"
52233,0.06,0.65,0.23,0.06,"40,000 to 50,000"
52404,0.09,0.69,0.17,0.05,"50,000 to 60,000"
50225,0.07920792079207921,0.7425742574257426,0.15841584158415842,0.019801980198019802,"50,000 to 60,000"
50472,0.07,0.74,0.14,0.05,"50,000 to 60,000"
52531,0.11,0.71,0.15,0.03,"40,000 to 50,000"
52776,0.22,0.6,0.13,0.05,"50,000 to 60,000"
51245,0.1,0.7,0.16,0.04,"50,000 to 60,000"
51249,0.12871287128712872,0.6633663366336634,0.1485148514851485,0.0594059405940594,"40,000 to 50,000"
51358,0.06060606060606061,0.6666666666666666,0.21212121212121213,0.06060606060606061,"40,000 to 50,000"
50574,0.05,0.8,0.12,0.03,"40,000 to 50,000"
50321,0.1,0.58,0.2,0.12,"50,000 to 60,000"
50324,0.07,0.46,0.36,0.11,"50,000 to 60,000"
51560,0.06930693069306931,0.6732673267326733,0.18811881188118812,0.06930693069306931,"70,000 to 80,000"
50845,0.1,0.74,0.13,0.03,"40,000 to 50,000"
51053,0.1,0.71,0.14,0.05,"50,000 to 60,000"
52753,0.020202020202020204,0.6060606060606061,0.16161616161616163,0.21212121212121213,"80,000 to 90,000"
50011,,,,,
52224,0.04,0.72,0.16,0.08,"70,000 to 80,000"
50632,0.06,0.77,0.13,0.04,"50,000 to 60,000"
50830,0.12121212121212122,0.7373737373737373,0.13131313131313133,0.010101010101010102,"50,000 to 60,000"
52554,0.13131313131313133,0.7575757575757576,0.06060606060606061,0.050505050505050504,"40,000 to 50,000"
50047,0.03,0.68,0.22,0.07,"70,000 to 80,000"
51048,0.06060606060606061,0.7474747474747475,0.16161616161616163,0.030303030303030304,"40,000 to 50,000"
50421,0.08,0.77,0.11,0.04,"50,000 to 60,000"
61314,0.13,0.74,0.1,0.03,"40,000 to 50,000"
61330,0.05,0.8,0.1,0.05,"70,000 to 80,000"
61864,0.02,0.66,0.21,0.11,"70,000 to 80,000"
62420,0.14,0.69,0.12,0.05,"40,000 to 50,000"
62293,0.06060606060606061,0.6464646464646465,0.1919191919191919,0.10101010101010101,"60,000 to 70,000"
60074,0.1485148514851485,0.44554455445544555,0.26732673267326734,0.13861386138613863,"60,000 to 70,000"
60411,0.1717171717171717,0.6666666666666666,0.1111111111111111,0.050505050505050504,"40,000 to 50,000"
60458,0.2,0.66,0.09,0.05,"40,000 to 50,000"
60464,0.06,0.5,0.27,0.17,"70,000 to 80,000"
60154,0.06060606060606061,0.5353535353535354,0.24242424242424243,0.16161616161616163,"70,000 to 80,000"
60005,0.08,0.43,0.31,0.18,"70,000 to 80,000"
60202,0.09,0.31,0.29,0.31,"70,000 to 80,000"
60150,0.07,0.7,0.17,0.06,"60,000 to 70,000"
60112,0.08,0.6,0.24,0.08,"60,000 to 70,000"
62476,0.0891089108910891,0.7920792079207921,0.09900990099009901,0.019801980198019802,"40,000 to 50,000"
62884,0.0891089108910891,0.7524752475247525,0.12871287128712872,0.0297029702970297,"40,000 to 50,000"
61482,0.04,0.82,0.09,0.05,"50,000 to 60,000"
62044,0.1111111111111111,0.7373737373737373,0.1111111111111111,0.04040404040404041,"40,000 to 50,000"
60474,0.08080808080808081,0.8282828282828283,0.0707070707070707,0.020202020202020204,"60,000 to 70,000"
61234,0.04950495049504951,0.693069306930693,0.16831683168316833,0.0891089108910891,"50,000 to 60,000"
62448,0.1111111111111111,0.7171717171717171,0.1111111111111111,0.06060606060606061,"50,000 to 60,000"
61085,0.0707070707070707,0.7676767676767676,0.10101010101010101,0.06060606060606061,"40,000 to 50,000"
61087,0.09090909090909091,0.7878787878787878,0.09090909090909091,0.030303030303030304,"40,000 to 50,000"
60941,0.08,0.69,0.14,0.09,"70,000 to 80,000"
60538,0.11,0.6,0.18,0.11,"70,000 to 80,000"
61467,0.02,0.74,0.18,0.06,"70,000 to 80,000"
61370,0.08,0.75,0.1,0.07,"50,000 to 60,000"
60044,0.03,0.28,0.37,0.32,"Over 100,000"
62439,0.12871287128712872,0.7227722772277227,0.10891089108910891,0.039603960396039604,"40,000 to 50,000"
61353,0.08080808080808081,0.7676767676767676,0.09090909090909091,0.06060606060606061,"50,000 to 60,000"
62643,0.06,0.75,0.15,0.04,"60,000 to 70,000"
62549,0.05,0.62,0.2,0.13,"60,000 to 70,000"
62626,0.11,0.61,0.17,0.11,"50,000 to 60,000"
62033,0.11,0.76,0.1,0.03,"40,000 to 50,000"
62069,0.11,0.76,0.09,0.04,"50,000 to 60,000"
62685,0.08,0.65,0.18,0.09,"60,000 to 70,000"
62095,0.12,0.72,0.12,0.04,"40,000 to 50,000"
62062,0.03,0.55,0.27,0.15,"80,000 to 90,000"
62061,0.04,0.62,0.2,0.14,"70,000 to 80,000"
