ID,CH1_THEME
4432,Kindness
4435,Powers & Gifts
4435,Animals
4435,Journeys & Travels
4435,Reluctant Reader Appeal
4436,Science Experiments
4436,Reluctant Reader Appeal
4436,Weird Science
4437,Presidents
4437,Patriots & Politicians
4437,American History
4437,"""Presidents Day"""
4438,Video Games & Gaming
4438,Reluctant Reader Appeal
4439,Movies
4439,Entertainers & Performing Artists
4439,Reluctant Reader Appeal
3758,Dogs
3758,New Sibling
4444,First Day of School
4444,Friendship
4444,Retellings & Adaptations
4445,Princesses
4445,Fairies & More
4445,Birthdays
4445,Reluctant Reader Appeal
4446,Princesses
4446,Fairies & More
4446,First Day of School
4446,Teachers
4447,Magic
4447,Horses & Ponies
4448,Society & Ethics
4448,Monkeys
4448,Apes & Other Primates
4448,Family Issues
4448,Coming of Age
4450,Middle School
4450,Cleverness & Resourcefulness
4451,Dogs
4453,Christmas
4453,Hamsters
4453,Mice & Other Rodents
4453,Holidays
4454,Presidents
4454,Patriots & Politicians
4454,The American Revolution
4454,"""Presidents Day"""
4454,Reluctant Reader Appeal
4458,Princesses
4458,Fairies & More
4458,Cooking & Food
4461,Farms & Gardening
4461,Ninjas
4463,Middle School
4463,Reluctant Reader Appeal
4470,Dance
4471,Bats
4471,Animals
4472,Aliens
4472,School Life
4472,Disasters & Stories of Survival
4472,Mothers & Fathers
4473,Asia
4473,World History
4473,Time Travel
4473,Reluctant Reader Appeal
4475,Video Games & Gaming
4475,Reluctant Reader Appeal
4476,Africa
4476,Reluctant Reader Appeal
4476,Nature Adventure & Survival
4478,Appearance & Self-Perception
4478,School Life
4478,Dating & Crushes
4479,Insects
4479,Spiders & Other Creepy Crawlies
4480,African Americans
4480,Women
4480,Black History Month
4480,Slavery & the Civil War
4480,Reluctant Reader Appeal
4483,Wolves
4483,Coyotes & Other Wild Dogs
4483,Journeys & Travels
4483,Magic
4487,School Life
4487,Princesses
4487,Fairies & More
4487,Retellings & Adaptations
4487,Friendship
4488,Animals
4488,Reluctant Reader Appeal
4488,Pets
4489,Reluctant Reader Appeal
4489,Monsters & Ghosts
4490,Monsters & Ghosts
4492,Reluctant Reader Appeal
4492,Powers & Gifts
4496,Superheroes
4496,Ninjas
4497,Powers & Gifts
4497,Reluctant Reader Appeal
4498,Unicorns
4498,Theater
4498,Animals
4501,Superheroes
4502,The Vietnam & Korean Wars
4505,Cats
4505,Pets
4507,Dating & Crushes
4507,Appearance & Self-Perception
4508,Friendship
4510,Aliens
4512,School Life
4512,Reluctant Reader Appeal
4513,Reluctant Reader Appeal
4513,School Life
4514,Cooking & Food
4514,Careers & Community Helpers
4514,Communities & Ways of Life
4514,Cleverness & Resourcefulness
4515,Winter
4515,Weather
4515,Outdoor Recreation
4516,Princesses
4516,Fairies & More
4516,Love & Heartbreak
4516,Kindness
4521,Entertainers & Performing Artists
4521,Reluctant Reader Appeal
4521,Protecting Our Environment
4524,Retellings & Adaptations
4524,Bedtime & Dreams
4526,6th Grade
4526,Disabilities & Differences
4526,Pride & Self-Esteem
4527,Caribbean Islands
4527,Reluctant Reader Appeal
4528,Reluctant Reader Appeal
4529,Reluctant Reader Appeal
4530,Princesses
4530,Fairies & More
4534,Football
4534,Sports Figures
4534,Reluctant Reader Appeal
4534,Sports
4535,Princesses
4535,Fairies & More
4535,Magic
4535,Mythical Creatures
4535,Reluctant Reader Appeal
1211,Construction Machines
1211,Teamwork
1211,Transportation & Vehicles
1211,Building
1211,Trucks
4537,Monsters & Ghosts
4537,Reluctant Reader Appeal
4538,Reluctant Reader Appeal
4538,Video Games & Gaming
4539,Journeys & Travels
4539,Nature Adventure & Survival
4539,Hamsters
4539,Mice & Other Rodents
4540,Reluctant Reader Appeal
4540,Video Games & Gaming
4542,The Holocaust
4542,World History
4542,Heroism & Bravery
4542,Jewish Experiences
4544,Elections
4544,Civics & Government
4544,Hispanics & Latinos
4544,Women
4546,Paranormal
4546,Crime
4549,Dogs
4549,Disabilities & Differences
4549,Friendship
4550,Cooking & Food
4550,Adult Appeal
4554,Reluctant Reader Appeal
4554,Internet & Social Media
4554,Video Games & Gaming
4555,Jobs & Making Money
4555,School Life
4555,Cleverness & Resourcefulness
4555,Dating & Crushes
4555,Reluctant Reader Appeal
4556,Love & Heartbreak
4556,Powers & Gifts
4556,Paranormal
4556,Intrigue
4557,Reluctant Reader Appeal
4557,Space Adventures
4559,Powers & Gifts
4559,Love & Heartbreak
4559,Identity
4559,Royalty
4565,Intrigue
4565,Reluctant Reader Appeal
4567,Farm Animals
4568,Middle School
4568,Friendship
4568,Military
2239,Dragons
4569,Reading & Literacy
4569,Cleverness & Resourcefulness
4571,Asia
4571,Journeys & Travels
4571,Grandparents
4571,Asian Americans & Pacific Islanders
4573,Animals
4573,Communities & Ways of Life
4573,Brothers & Sisters
4577,Divorce & Separation
4577,Identity
4577,Mothers & Fathers
4577,Dating & Crushes
4581,Powers & Gifts
4581,Animals
4581,Journeys & Travels
4581,Reluctant Reader Appeal
4584,Princesses
4584,Fairies & More
4584,Space Adventures
4585,Nature Adventure & Survival
4585,Habitats & Ecosystems
4585,Cleverness & Resourcefulness
4585,Reluctant Reader Appeal
4586,WWII
4586,Military
4586,Reluctant Reader Appeal
4586,World History
4590,Mothers & Fathers
4590,Family Life
4591,Powers & Gifts
4591,Animals
4591,Journeys & Travels
4591,Reluctant Reader Appeal
4592,Individuality
4592,Dystopian Worlds
4592,Appearance & Self-Perception
4592,Society & Ethics
4593,Disasters & Stories of Survival
4593,Alternative Family Styles
4593,Paranormal
4594,Dragons
4594,Time Travel
4595,Insects
4595,Spiders & Other Creepy Crawlies
4596,School Life
4596,Penguins
4596,Friendship
4597,Monsters & Ghosts
4597,Paranormal
4601,Princesses
4601,Fairies & More
4603,School Life
4603,Theater
4603,Reluctant Reader Appeal
4605,Reluctant Reader Appeal
4605,Europe
4606,Sports Figures
4606,Sports
4606,African Americans
4606,Black History Month
4606,Reluctant Reader Appeal
4608,Dating & Crushes
4608,Summer
4608,Friendship
4608,Reluctant Reader Appeal
4609,Journeys & Travels
4609,Magic
4609,Movies
4611,Love & Heartbreak
4611,Intrigue
4611,Paranormal
4611,Powers & Gifts
4613,Aliens
4613,School Life
4613,Reluctant Reader Appeal
4614,5th Grade
4614,Theater
4614,Responsibility
4615,Superheroes
4616,Monsters & Ghosts
4618,Appearance & Self-Perception
4618,Individuality
4618,Family Life
4622,Celebrities
4622,Popular Music
4622,Entertainers & Performing Artists
4622,Movies
4623,Coming of Age
4623,Middle School
4623,Paranormal
4624,Reluctant Reader Appeal
4626,Mothers & Fathers
4626,Father’s Day
4627,Drawing & Painting
4630,Friendship Activities
4631,Reluctant Reader Appeal
4631,Spies & Spying
4632,The French Revolution
4632,Intrigue
4632,Spies & Spying
4632,Love & Heartbreak
4636,Brothers & Sisters
4636,Family Life
4639,Physics
4639,Video Games & Gaming
4640,Science & Nature
4640,General Social Studies & History
4640,Weird Science
4640,Reluctant Reader Appeal
4641,Family Life
4641,School Life
4643,Superheroes
4643,High School
4644,Dogs
4644,Pets
4644,Friendship
4644,Animals
4644,Family Life
4646,Spies & Spying
4646,19th Century America
4646,Crime
4646,Presidents
4646,Patriots & Politicians
4647,Reluctant Reader Appeal
4648,Magic
4648,Paranormal
4648,Hispanics & Latinos
4648,City Life
4648,Powers & Gifts
4650,Brothers & Sisters
4650,Dystopian Worlds
4650,Reluctant Reader Appeal
4650,Powers & Gifts
2994,Family Life
2994,New Sibling
2994,3rd Grade
2994,Cleverness & Resourcefulness
4652,Reluctant Reader Appeal
4652,Magic
4654,Music
3075,Friendship
3075,Reluctant Reader Appeal
4657,Princesses
4657,Fairies & More
4657,Journeys & Travels
4657,Reluctant Reader Appeal
4658,Reluctant Reader Appeal
4659,Fish
4659,Ocean Animals
4660,Reluctant Reader Appeal
4660,Bears
4660,Animals
4661,Sharks
4661,Ocean Animals
4661,Life Cycles & Food Webs
4661,Protecting Our Environment
2548,Horses & Ponies
2548,Sports
4664,Heroism & Bravery
4664,Family Issues
4664,Mothers & Fathers
4665,Religion & Spirituality
4665,Christmas
4665,Bears
4665,Holidays
4665,Animals
4666,Behavior & Manners
4666,Christmas
4666,Holidays
4669,Entertainers & Performing Artists
4669,Celebrities
4670,Celebrities
4670,Internet & Social Media
4670,Beauty & Fashion
4670,Reluctant Reader Appeal
4671,Kindness
4671,Brothers & Sisters
4671,Community Involvement
4674,Ocean Animals
4674,Fish
4674,Weird Science
4683,Princesses
4683,Fairies & More
4684,Music
4684,Friendship
4684,Entertainers & Performing Artists
4685,Dating & Crushes
4685,High School
4686,Friendship
4686,School Life
4686,Leadership
4688,Monsters & Ghosts
4688,Reluctant Reader Appeal
4689,Animals
4689,Habitats & Ecosystems
4689,Science & Nature
4690,Dinosaurs
4690,Science & Nature
4691,Art & Architecture
4691,Women
4691,Hispanics & Latinos
4691,North America
4692,Animals
4692,Life Cycles & Food Webs
4693,Spring
4695,Figure Skating
4695,Sports
4695,Europe
4695,Reluctant Reader Appeal
4696,Dystopian Worlds
4696,Society & Ethics
4698,Superheroes
4699,Presidents
4699,Patriots & Politicians
4699,Nature Adventure & Survival
4699,Illness & Injury
4699,Journeys & Travels
4700,Dogs
4700,Hispanics & Latinos
4700,Family Life
4700,Outdoor Recreation
4701,Soccer
4701,Sports
4701,Sports Figures
4702,Transportation & Vehicles
4702,Reluctant Reader Appeal
4706,Mothers & Fathers
4706,Hockey
4706,Journeys & Travels
4706,Dogs
4706,School Life
4707,Intrigue
4707,Steampunk
4707,Love & Heartbreak
4708,Individuality
4708,Dystopian Worlds
4708,Appearance & Self-Perception
4708,Society & Ethics
4712,Reluctant Reader Appeal
4712,Family Issues
4712,Bullying
4715,Cooking & Food
4715,Teamwork
4715,Cleverness & Resourcefulness
4718,Farm Animals
4718,Farms & Gardening
4719,Animals
4719,Reluctant Reader Appeal
4720,General Language Arts
4720,Learning Another Language
4721,Technology & Inventions
4721,Science & Nature
4721,Reluctant Reader Appeal
4722,Runaways
4722,Country Life
4722,Intrigue
4722,Nature Adventure & Survival
4722,Crime
4725,Kindness
4725,Disabilities & Differences
4725,Illness & Injury
4725,4th Grade
4725,Family Life
4726,Love & Heartbreak
4726,Princesses
4726,Fairies & More
4726,Reluctant Reader Appeal
4728,School Life
4728,Monsters & Ghosts
4728,Birds
4730,Identity
4730,Intrigue
4730,Magic
4730,Powers & Gifts
4732,Retellings & Adaptations
4732,Magic
4732,Identity
4733,Dogs
4733,Pets
4733,Reluctant Reader Appeal
4735,Creative Writing
4735,African Americans
4735,Jewish Experiences
4735,Drawing & Painting
4740,Brothers & Sisters
4740,Summer
4740,Friendship
4745,Fish
4747,Princesses
4747,Fairies & More
4747,Dragons
4747,Cleverness & Resourcefulness
4750,Dinosaurs
4750,Reluctant Reader Appeal
4750,Animals
3460,Pets
3460,Brothers & Sisters
3460,Determination & Perseverance
3460,Jobs & Making Money
3460,Leadership
4751,Insects
4751,Spiders & Other Creepy Crawlies
4754,Boats
4754,Disasters & Stories of Survival
4754,World History
4756,Dogs
4756,Animals
4756,Hamsters
4756,Mice & Other Rodents
4757,Paranormal
4757,Intrigue
4757,Monsters & Ghosts
4762,Journeys & Travels
4762,Reluctant Reader Appeal
4766,Art & Architecture
4766,Intrigue
4766,Friendship
4769,Superheroes
2835,Cats
2835,Trains
2835,Reluctant Reader Appeal
2835,Transportation & Vehicles
4776,Animals
4776,Brothers & Sisters
4782,Bats
4782,Animals
4782,Science & Nature
4783,Animals
4784,Prejudice & Racism
4784,Black History Month
4784,Family Life
4785,Dinosaurs
4785,Animals
4788,Dogs
4788,Friendship
4731,Cooking & Food
4731,Dragons
4731,Journeys & Travels
4731,Reluctant Reader Appeal
4793,Adult Appeal
4793,Other Activities
4793,Building
4794,Asia
4794,Alternative Family Styles
4794,Mothers & Fathers
4794,Journeys & Travels
4794,Family Life
4795,Journeys & Travels
4795,Magic
4795,Movies
4797,Internet & Social Media
4797,Cleverness & Resourcefulness
4797,Reluctant Reader Appeal
4797,Spies & Spying
4797,Intrigue
4798,Intrigue
4798,Journeys & Travels
4798,Disasters & Stories of Survival
4799,Paranormal
4799,Love & Heartbreak
4799,Reluctant Reader Appeal
4800,Dogs
4800,Pets
4800,Family Life
4800,Adult Appeal
4801,American History
4801,Heroism & Bravery
4803,Video Games & Gaming
4803,Internet & Social Media
4803,Reluctant Reader Appeal
4804,Space Adventures
4809,Dystopian Worlds
4809,Disasters & Stories of Survival
4809,Love & Heartbreak
4810,Fire Trucks
4810,Determination & Perseverance
4810,Transportation & Vehicles
4812,Dogs
4812,Animals
4812,Individuality
4813,Time Travel
4813,Journeys & Travels
4813,Intrigue
4815,World History
4815,Reluctant Reader Appeal
4816,Monsters & Ghosts
4816,Mothers & Fathers
4816,High School
4819,Overcoming Obstacles
4819,Nature Adventure & Survival
4819,Coming of Age
4819,Bullying
4821,Dental Health
4824,Powers & Gifts
4824,Love & Heartbreak
4824,Identity
4824,Royalty
4826,Paranormal
4826,Love & Heartbreak
4828,Learning Another Language
4828,Grammar & Punctuation
4828,General Language Arts
4829,Family Life
4829,Illness & Injury
4829,Friendship
4829,Communities & Ways of Life
4829,The Civil Rights Movement
4833,Presidents
4833,Patriots & Politicians
4833,American History
4834,The Solar System & Space
4843,Dogs
4843,Family Life
4846,Family Life
4846,Theater
4846,Intrigue
4846,Reluctant Reader Appeal
4850,Creative Writing
4850,Reluctant Reader Appeal
4852,Love & Heartbreak
4852,Adult Appeal
4853,Magic
4853,Adult Appeal
4858,Intrigue
4858,Reluctant Reader Appeal
4860,WWII
4860,Brothers & Sisters
4860,Heroism & Bravery
4860,American History
4862,Imagination & Play
4862,Friendship
4862,Emotions & Feelings
4862,Music
4863,Rocks & Minerals
4863,Science & Nature
4865,Monsters & Ghosts
4868,Mythology
4868,Heroism & Bravery
4868,Friendship
4870,Arts & Crafts
4876,Middle School
4876,Bullying
4876,Summer
4876,Reluctant Reader Appeal
4878,Basketball
4878,Family Life
4878,School Life
4878,Sports
4879,Dinosaurs
4879,Bullying
4879,Death & Grief
4879,Animals
4880,Bullying
4880,Heroism & Bravery
4880,Imagination & Play
4880,Character & Values
4880,School Life
4880,Kindness
4882,Animals
4882,Reluctant Reader Appeal
4884,The Solar System & Space
4884,Science & Nature
4885,Dating & Crushes
4885,School Life
4885,Reluctant Reader Appeal
4886,Video Games & Gaming
4886,Reluctant Reader Appeal
4887,Monsters & Ghosts
4887,School Life
4887,Reluctant Reader Appeal
4888,Friendship
4888,Reluctant Reader Appeal
4890,Friendship
4890,Winter
4891,Rabbits
4891,Pets
4891,Powers & Gifts
4891,Birthdays
4891,Friendship
4892,Death & Grief
4892,Friendship
4893,High School
4893,Popularity & Fitting In
4893,Monsters & Ghosts
4894,Friendship
4895,Friendship
4895,Crime
4895,Reluctant Reader Appeal
4897,Citizenship & Patriotism
4899,Science Experiments
4899,Science & Nature
4900,Reluctant Reader Appeal
4900,Aliens
4900,Paranormal
4900,Powers & Gifts
4901,Behavior & Manners
4902,Journeys & Travels
4902,Grandparents
4902,Mothers & Fathers
4902,Reluctant Reader Appeal
4903,Cooking & Food
4903,Adult Appeal
4905,Cats
4906,Reluctant Reader Appeal
4906,Equality
4906,Fairness & Justice
4908,Dogs
4908,Rabbits
4911,Retellings & Adaptations
4911,Brothers & Sisters
4911,Journeys & Travels
4911,Magic
4912,Intrigue
4912,Protecting Our Environment
4912,Grandparents
4912,Family Issues
4913,The Vietnam & Korean Wars
4913,Veterans Day/Memorial Day
4913,Adoption & Foster Care
4913,Baseball & Softball
4913,Asian Americans & Pacific Islanders
4913,Sports
4915,Friendship
4915,Reluctant Reader Appeal
4915,Magic
4917,Dinosaurs
4917,Animals
4918,Disabilities & Differences
4918,Death & Grief
4918,School Life
4918,Family Issues
4919,Superheroes
4919,3rd Grade
4919,Popularity & Fitting In
4919,First Day of School
4920,Friendship Activities
4921,Reluctant Reader Appeal
4921,Friendship
4921,Dogs
4921,Cleverness & Resourcefulness
4922,Ocean Animals
4924,Technology & Inventions
4924,Contemporary American History
4924,Contemporary World History
4926,Video Games & Gaming
4926,Zombies
4926,Reluctant Reader Appeal
4930,School Life
4930,Penguins
4931,Princesses
4931,Fairies & More
4931,Middle School
4931,Alternative Family Styles
4931,Biracial & Multiracial Experiences
4932,Brothers & Sisters
